brand,model_name,launch_year,ram,rom,price,battery,Back_Camera_MP,Front_Camera_MP,Processor,5G_Support,Avg_Rating,Positive_Reviews,Negative_Reviews,review,os_type,popularity,category
Vivo,Vivo Y20,2024,6,64,9305,6000,8,13,Unisoc,No,3.4,141,17,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y21,2023,4,128,5137,6000,8,13,Unisoc,No,3.7,198,18,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2020,2,64,8848,4000,13,13,Unisoc,No,3.4,261,83,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2024,6,128,6785,5000,13,8,Helio G35,No,4.7,147,15,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y21,2022,2,64,5759,6000,12,5,Helio G35,No,4,362,48,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2021,2,64,7201,6000,12,5,Helio G35,No,4.2,100,34,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2024,2,128,8878,5000,12,5,Unisoc,No,3.6,349,49,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2021,2,64,8447,4000,12,8,Helio G85,No,3.4,269,35,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2024,2,128,8946,5000,48,8,Helio G85,No,4.8,278,91,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2022,6,32,5045,6000,48,5,Helio G85,No,4.2,195,15,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y21,2022,4,128,5055,4000,8,5,Snapdragon 450,No,4.6,117,13,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2019,4,128,7061,5000,48,8,Snapdragon 450,No,3.6,320,107,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2023,3,64,11796,4000,48,5,Unisoc,No,4.4,324,40,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2024,2,64,5637,6000,48,5,Helio G85,No,3.3,105,31,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2024,4,128,10058,4000,8,5,Unisoc,No,3.5,256,25,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2021,3,32,7800,6000,48,13,Helio G85,No,3.9,44,9,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2020,4,128,7474,6000,48,13,Snapdragon 450,No,4.6,318,91,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2023,2,64,7457,6000,8,8,Helio G85,No,3.6,106,11,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2022,4,32,7440,6000,8,13,Unisoc,No,3.6,244,84,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2024,4,32,9928,6000,12,13,Helio G35,No,3.5,314,70,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y21,2022,3,32,6333,6000,48,13,Snapdragon 450,No,3.8,183,39,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2021,3,32,6393,6000,12,13,Helio G85,No,4.8,109,44,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y20,2024,3,32,9558,4000,8,8,Unisoc,No,4.3,389,11,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,256,43166,4500,108,32,Dimensity 9300,Yes,4,171,4,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,128,49487,5000,50,32,Snapdragon 7 Gen 3,Yes,3.6,344,52,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,12,256,55922,4500,48,32,Tensor G4,Yes,3.8,245,83,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,128,36081,5500,64,16,Snapdragon 8 Gen 4,Yes,4.3,89,12,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,256,31618,4500,64,16,Snapdragon 7 Gen 3,Yes,4,314,58,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,256,26988,5500,108,32,Snapdragon 7 Gen 3,Yes,4.6,245,65,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,256,67043,5500,108,32,Tensor G4,Yes,4.2,261,31,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,128,39299,5500,48,16,Snapdragon 7 Gen 3,Yes,4.4,316,39,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,128,16501,4500,64,16,Snapdragon 7 Gen 3,Yes,3.4,153,69,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,256,87661,5500,50,16,Snapdragon 8 Gen 4,Yes,4,330,80,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,256,65345,4500,50,32,Snapdragon 8 Gen 4,Yes,4.2,165,48,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,256,30135,4500,108,16,Snapdragon 7 Gen 3,Yes,3.4,305,32,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,256,49143,5500,48,12,Tensor G4,Yes,3.9,64,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,128,52717,4500,50,32,Snapdragon 8 Gen 4,Yes,4.7,183,16,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,128,45474,4500,50,12,Snapdragon 8 Gen 4,Yes,4.7,150,39,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,6,128,73818,5000,50,16,Snapdragon 8 Gen 4,Yes,4.5,241,33,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Vivo,Vivo Y200 2025,2025,8,256,27663,5500,48,16,Tensor G4,Yes,3.3,139,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo F19,2021,6,128,17760,5000,48,16,Snapdragon 662,No,4.4,63,16,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo F19,2021,6,128,17760,5000,48,16,Snapdragon 662,No,3.7,82,17,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 8 (5G),2022,8,128,17760,4500,50,32,Dimensity 1300,Yes,3.6,94,24,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 8 (5G),2022,8,128,17760,4500,50,32,Dimensity 1300,Yes,3.6,78,34,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 8 (5G),2022,8,256,23520,4500,50,32,Dimensity 1300,Yes,4.1,192,33,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 8 (5G),2022,8,256,23520,4500,50,32,Dimensity 1300,Yes,4.7,107,15,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo A18,2023,4,128,16400,5000,8,5,Helio G85,No,3.9,272,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A18,2023,4,128,16400,5000,8,5,Helio G85,No,3.3,91,13,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo Find X7 (5G),2024,16,256,22800,5000,50,32,Dimensity 9300,Yes,3.6,212,35,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Find X7 (5G),2024,16,256,22800,5000,50,32,Dimensity 9300,Yes,3.4,238,57,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Find X7 (5G),2024,16,512,35600,5000,50,32,Dimensity 9300,Yes,3.4,218,47,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Find X7 (5G),2024,16,512,35600,5000,50,32,Dimensity 9300,Yes,4.6,258,25,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo A16,2022,3,32,5947,4000,13,13,Unisoc,No,3.7,48,9,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2024,4,128,10922,4000,12,5,Snapdragon 450,No,3.9,205,53,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,4,64,8314,5000,8,8,Helio G85,No,3.3,338,52,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2022,3,32,5521,6000,12,8,Helio G85,No,3.6,41,19,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2020,3,32,6362,6000,12,8,Helio G85,No,4,214,21,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,4,128,7564,4000,48,5,Snapdragon 450,No,4,105,15,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2021,2,64,11055,4000,8,8,Helio G85,No,4.4,33,12,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,4,64,8766,6000,48,5,Helio G85,No,4.1,140,48,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,2,64,11982,5000,13,13,Helio G85,No,3.6,82,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2024,3,32,9147,4000,8,5,Snapdragon 450,No,3.4,88,29,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,3,32,7716,4000,8,5,Helio G35,No,3.3,84,5,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2023,2,128,9607,6000,12,13,Snapdragon 450,No,4.3,331,78,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2024,3,32,9554,5000,8,8,Unisoc,No,4,119,4,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,3,32,11647,5000,12,8,Helio G85,No,4.1,241,47,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,3,32,5887,4000,12,13,Snapdragon 450,No,4.8,143,47,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,4,64,8358,5000,8,13,Helio G35,No,4.2,374,42,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2022,3,128,10013,4000,48,8,Helio G85,No,4.6,186,50,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2021,6,128,9744,5000,8,5,Snapdragon 450,No,4.6,254,107,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo A16,2024,4,32,6179,6000,48,8,Helio G85,No,4.2,194,24,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2023,2,128,6525,5000,48,8,Unisoc,No,3.4,91,38,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A16,2019,4,64,7265,6000,12,8,Unisoc,No,4.7,239,33,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2020,6,64,10033,6000,8,13,Helio G35,No,4.7,50,10,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo A16,2020,2,64,9566,4000,48,5,Helio G35,No,4.8,259,105,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2019,4,32,9716,5000,12,5,Helio G35,No,3.3,278,8,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2024,6,64,5103,4000,8,5,Unisoc,No,3.4,180,61,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo A17,2019,2,64,9361,5000,8,5,Helio G35,No,4.4,104,23,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2024,3,128,5423,5000,48,8,Snapdragon 450,No,4.2,138,48,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo A17,2023,4,32,7363,5000,48,8,Snapdragon 450,No,4.6,233,17,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,6,256,50130,5500,64,16,Snapdragon 8 Gen 4,Yes,4,146,18,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,12,128,43811,5500,48,32,Dimensity 9300,Yes,3.9,112,37,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,6,256,80983,5000,108,12,Dimensity 9300,Yes,3.7,224,94,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,12,128,49393,4500,64,16,Snapdragon 7 Gen 3,Yes,4.6,110,10,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,6,256,14099,5500,108,16,Snapdragon 7 Gen 3,Yes,4.3,132,53,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,8,256,89774,4500,64,32,Dimensity 9300,Yes,3.2,138,25,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Oppo,Oppo Reno 11 (5G),2025,6,256,62171,5500,48,32,Snapdragon 8 Gen 4,Yes,4.1,153,34,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G60,2021,6,128,17760,6000,108,32,Snapdragon 732G,No,4.1,309,67,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G60,2021,6,128,17760,6000,108,32,Snapdragon 732G,No,4.3,328,51,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Edge 40 (5G),2023,8,256,23520,4400,50,32,Dimensity 8020,Yes,4.5,34,9,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Edge 40 (5G),2023,8,256,23520,4400,50,32,Dimensity 8020,Yes,3.5,79,25,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto E32,2022,4,64,13200,5000,16,8,Helio G37,No,4.5,72,5,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E32,2022,4,64,13200,5000,16,8,Helio G37,No,3.9,34,13,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E32,2022,4,128,16400,5000,16,8,Helio G37,No,4.8,323,96,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E32,2022,4,128,16400,5000,16,8,Helio G37,No,4.8,34,12,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto Edge 50 Pro (5G),2024,12,256,22800,4500,50,50,Snapdragon 7 Gen 3,Yes,4.1,161,35,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto Edge 50 Pro (5G),2024,12,256,22800,4500,50,50,Snapdragon 7 Gen 3,Yes,4.1,220,21,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto E7,2023,2,64,10570,5000,13,8,Snapdragon 450,No,4,286,15,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2019,2,128,7895,4000,13,5,Helio G85,No,3.9,131,38,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2020,3,32,8451,6000,12,8,Helio G35,No,4.6,268,81,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2021,4,128,10159,6000,13,13,Helio G85,No,4,324,108,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2023,3,32,7076,4000,13,8,Unisoc,No,3.8,69,11,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2021,4,128,6275,4000,12,13,Helio G85,No,4.2,149,25,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2020,4,128,5460,4000,48,8,Unisoc,No,3.4,375,31,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2024,2,32,11589,4000,13,8,Helio G35,No,3.5,233,114,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2022,2,32,9028,5000,12,13,Unisoc,No,3.8,144,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2022,3,64,6607,6000,13,8,Snapdragon 450,No,3.7,52,9,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2019,3,128,7793,5000,13,8,Helio G85,No,3.9,285,73,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2022,4,64,7299,6000,12,8,Snapdragon 450,No,4.4,59,22,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2019,3,128,5814,4000,12,13,Snapdragon 450,No,3.7,310,20,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2022,2,128,7476,6000,13,8,Helio G35,No,3.6,33,10,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2023,6,128,10990,4000,8,13,Snapdragon 450,No,3.5,45,18,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto E7,2024,3,128,8383,6000,13,8,Unisoc,No,3.6,91,19,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2023,4,32,9134,5000,8,13,Helio G35,No,4.8,58,13,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E7,2023,6,128,11061,6000,48,5,Helio G85,No,3.6,218,33,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto E13,2021,2,64,8754,5000,12,5,Unisoc,No,4.7,199,37,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto E13,2024,2,64,10756,5000,12,13,Helio G35,No,3.4,176,85,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,12,256,61150,4500,64,12,Dimensity 9300,Yes,3.7,152,52,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,6,128,66315,4500,50,32,Dimensity 9300,Yes,4.2,112,30,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,12,128,49308,5000,48,32,Snapdragon 7 Gen 3,Yes,4.6,362,37,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,8,128,48679,4500,50,12,Snapdragon 7 Gen 3,Yes,4,166,44,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,6,128,74259,5500,108,32,Snapdragon 8 Gen 4,Yes,4.3,354,23,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,8,256,28584,4500,64,32,Tensor G4,Yes,4.2,93,18,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Motorola,Moto G75 (5G),2025,8,256,83947,5000,64,32,Dimensity 9300,Yes,4.1,126,22,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco X3,2020,6,128,17760,5160,64,20,Snapdragon 732G,No,4.7,104,26,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco X3,2020,6,128,17760,5160,64,20,Snapdragon 732G,No,4.2,174,51,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco F5 (5G),2023,12,256,23520,5000,64,16,Snapdragon 7+ Gen 2,Yes,4.2,100,35,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco F5 (5G),2023,12,256,23520,5000,64,16,Snapdragon 7+ Gen 2,Yes,3.6,335,68,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco C55,2023,4,64,13200,5000,50,5,Helio G85,No,3.5,104,29,Battery is good and reliable. Camera quality is good. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Poco,Poco C55,2023,4,64,13200,5000,50,5,Helio G85,No,3.7,64,26,Battery is good and reliable. Camera quality is good. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Poco,Poco C55,2023,4,128,16400,5000,50,5,Helio G85,No,3.3,180,22,Battery is good and reliable. Camera quality is good. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Poco,Poco C55,2023,4,128,16400,5000,50,5,Helio G85,No,3.6,187,24,Battery is good and reliable. Camera quality is good. User feedback is mixed. This phone does not have the best processor.,Android/Window,2,phone
Poco,Poco X6 Pro (5G),2024,12,256,22800,5000,64,16,Dimensity 8300 Ultra,Yes,4.7,35,6,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco X6 Pro (5G),2024,12,256,22800,5000,64,16,Dimensity 8300 Ultra,Yes,3.8,284,43,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.,Android/Window,2,phone
Poco,Poco X6 Pro (5G),2024,12,512,35600,5000,64,16,Dimensity 8300 Ultra,Yes,4.8,169,54,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.,Android/Window,2,phone
